CMDLINE /Users/benfourcin/miniconda3/envs/ben-wk/bin/python memory_profile.py
MEM 68.878906 1645014302.8865
MEM 68.878906 1645014302.9883
MEM 68.878906 1645014303.0904
MEM 68.878906 1645014303.1953
MEM 68.878906 1645014303.2989
MEM 68.894531 1645014303.4036
MEM 68.894531 1645014303.5064
MEM 68.894531 1645014303.6074
MEM 68.894531 1645014303.7077
MEM 68.894531 1645014303.8108
MEM 68.894531 1645014303.9142
MEM 68.894531 1645014304.0193
MEM 68.894531 1645014304.1238
MEM 68.894531 1645014304.2288
MEM 68.910156 1645014304.3313
MEM 68.910156 1645014304.4352
MEM 68.910156 1645014304.5404
MEM 68.910156 1645014304.6450
MEM 68.910156 1645014304.7489
MEM 68.910156 1645014304.8503
MEM 68.910156 1645014304.9515
MEM 68.910156 1645014305.0522
MEM 68.910156 1645014305.1545
MEM 68.906250 1645014305.2570
MEM 68.914062 1645014305.3601
MEM 68.914062 1645014305.4626
MEM 68.917969 1645014305.5646
MEM 68.921875 1645014305.6662
MEM 68.902344 1645014305.7697
MEM 68.902344 1645014305.8702
MEM 68.902344 1645014305.9738
MEM 68.902344 1645014306.0789
MEM 68.898438 1645014306.1831
MEM 68.898438 1645014306.2869
MEM 68.910156 1645014306.3903
MEM 68.910156 1645014306.4933
MEM 68.902344 1645014306.6017
MEM 68.902344 1645014306.7030
MEM 68.902344 1645014306.8068
MEM 68.902344 1645014306.9072
MEM 68.902344 1645014307.0093
MEM 68.898438 1645014307.1143
MEM 68.898438 1645014307.2195
MEM 68.898438 1645014307.3225
MEM 68.898438 1645014307.4239
MEM 68.898438 1645014307.5241
MEM 68.906250 1645014307.6245
MEM 68.906250 1645014307.7247
MEM 68.906250 1645014307.8278
MEM 68.906250 1645014307.9319
MEM 68.906250 1645014308.0320
MEM 68.906250 1645014308.1329
MEM 68.906250 1645014308.2375
MEM 68.914062 1645014308.3403
MEM 68.914062 1645014308.4448
MEM 68.910156 1645014308.5452
MEM 68.898438 1645014308.6489
MEM 68.859375 1645014308.7531
MEM 68.859375 1645014308.8573
MEM 68.828125 1645014308.9613
MEM 68.726562 1645014309.0665
MEM 68.722656 1645014309.1698
MEM 68.726562 1645014309.2744
MEM 68.753906 1645014309.3788
MEM 68.753906 1645014309.4826
MEM 68.753906 1645014309.5830
MEM 68.722656 1645014309.6843
MEM 68.722656 1645014309.7894
MEM 68.500000 1645014309.8904
MEM 68.472656 1645014309.9962
MEM 68.472656 1645014310.0993
MEM 68.472656 1645014310.2026
MEM 68.472656 1645014310.3030
MEM 68.476562 1645014310.4064
MEM 68.476562 1645014310.5112
MEM 68.476562 1645014310.6117
MEM 68.476562 1645014310.7123
MEM 68.476562 1645014310.8129
MEM 68.476562 1645014310.9141
MEM 68.476562 1645014311.0174
MEM 68.476562 1645014311.1183
MEM 68.476562 1645014311.2204
MEM 68.476562 1645014311.3239
MEM 68.488281 1645014311.4272
MEM 68.492188 1645014311.5275
MEM 68.496094 1645014311.6304
MEM 68.496094 1645014311.7308
MEM 68.496094 1645014311.8317
MEM 68.472656 1645014311.9355
MEM 68.425781 1645014312.0404
MEM 68.406250 1645014312.1427
MEM 68.402344 1645014312.2434
MEM 68.386719 1645014312.3472
MEM 68.390625 1645014312.4499
MEM 68.390625 1645014312.5525
MEM 68.398438 1645014312.6546
MEM 68.398438 1645014312.7549
MEM 68.398438 1645014312.8592
MEM 68.398438 1645014312.9620
MEM 68.566406 1645014313.0629
MEM 68.566406 1645014313.1664
MEM 68.566406 1645014313.2705
MEM 68.574219 1645014313.3739
MEM 68.582031 1645014313.4766
MEM 68.582031 1645014313.5783
MEM 68.585938 1645014313.6804
MEM 68.585938 1645014313.7847
MEM 68.585938 1645014313.8894
MEM 68.585938 1645014313.9927
MEM 68.585938 1645014314.0949
MEM 68.585938 1645014314.1992
MEM 68.585938 1645014314.3026
MEM 68.597656 1645014314.4029
MEM 68.613281 1645014314.5074
MEM 68.617188 1645014314.6123
MEM 68.617188 1645014314.7134
MEM 68.617188 1645014314.8179
MEM 68.617188 1645014314.9181
MEM 68.617188 1645014315.0225
MEM 68.617188 1645014315.1272
MEM 68.617188 1645014315.2275
MEM 68.617188 1645014315.3320
MEM 68.625000 1645014315.4365
MEM 68.625000 1645014315.5404
MEM 68.625000 1645014315.6426
MEM 68.625000 1645014315.7453
MEM 68.625000 1645014315.8505
MEM 68.625000 1645014315.9526
MEM 68.625000 1645014316.0554
MEM 68.628906 1645014316.1597
MEM 68.628906 1645014316.2623
MEM 68.628906 1645014316.3633
MEM 68.636719 1645014316.4685
MEM 68.640625 1645014316.5695
MEM 68.640625 1645014316.6740
MEM 68.640625 1645014316.7750
MEM 68.640625 1645014316.8794
MEM 68.640625 1645014316.9812
MEM 68.640625 1645014317.0859
MEM 68.640625 1645014317.1905
MEM 68.640625 1645014317.2947
MEM 68.644531 1645014317.3991
MEM 68.644531 1645014317.5026
MEM 68.656250 1645014317.6067
MEM 68.667969 1645014317.7075
MEM 68.667969 1645014317.8114
MEM 68.667969 1645014317.9117
MEM 68.667969 1645014318.0134
MEM 68.667969 1645014318.1176
MEM 68.667969 1645014318.2178
MEM 68.667969 1645014318.3221
MEM 68.671875 1645014318.4240
MEM 68.671875 1645014318.5255
MEM 68.671875 1645014318.6303
MEM 68.671875 1645014318.7347
MEM 68.671875 1645014318.8398
MEM 68.671875 1645014318.9443
MEM 68.671875 1645014319.0471
MEM 68.671875 1645014319.1500
MEM 68.671875 1645014319.2547
MEM 68.671875 1645014319.3554
MEM 68.687500 1645014319.4559
MEM 68.687500 1645014319.5588
MEM 68.687500 1645014319.6640
MEM 68.687500 1645014319.7675
MEM 68.687500 1645014319.8686
MEM 68.687500 1645014319.9705
MEM 68.687500 1645014320.0740
MEM 68.687500 1645014320.1780
MEM 68.687500 1645014320.2788
MEM 68.695312 1645014320.3834
MEM 68.695312 1645014320.4857
MEM 68.699219 1645014320.5905
MEM 68.707031 1645014320.6952
MEM 68.707031 1645014320.7981
MEM 68.707031 1645014320.8985
MEM 68.707031 1645014321.0004
MEM 68.707031 1645014321.1052
MEM 68.707031 1645014321.2095
MEM 68.707031 1645014321.3142
MEM 68.734375 1645014321.4167
MEM 68.738281 1645014321.5199
MEM 68.738281 1645014321.6251
MEM 68.738281 1645014321.7281
MEM 68.738281 1645014321.8297
MEM 68.738281 1645014321.9325
MEM 68.738281 1645014322.0353
MEM 68.738281 1645014322.1389
MEM 68.738281 1645014322.2423
MEM 68.738281 1645014322.3468
MEM 68.738281 1645014322.4494
MEM 68.738281 1645014322.5546
MEM 68.738281 1645014322.6566
MEM 68.738281 1645014322.7583
MEM 68.738281 1645014322.8592
MEM 68.726562 1645014322.9622
MEM 68.726562 1645014323.0672
MEM 68.726562 1645014323.1683
MEM 68.710938 1645014323.2696
MEM 68.710938 1645014323.3741
MEM 68.746094 1645014323.4775
MEM 68.750000 1645014323.5810
MEM 68.750000 1645014323.6856
MEM 68.750000 1645014323.7906
MEM 68.750000 1645014323.8925
MEM 68.750000 1645014323.9954
MEM 68.714844 1645014324.0996
MEM 68.714844 1645014324.2045
MEM 68.687500 1645014324.3092
MEM 68.687500 1645014324.4097
MEM 68.664062 1645014324.5137
MEM 68.656250 1645014324.6161
MEM 68.660156 1645014324.7166
MEM 68.660156 1645014324.8207
MEM 68.660156 1645014324.9241
MEM 68.660156 1645014325.0280
MEM 68.660156 1645014325.1324
MEM 68.660156 1645014325.2357
MEM 68.660156 1645014325.3405
MEM 68.660156 1645014325.4417
MEM 68.660156 1645014325.5428
MEM 68.660156 1645014325.6479
MEM 68.660156 1645014325.7486
MEM 68.660156 1645014325.8491
MEM 68.660156 1645014325.9539
MEM 68.660156 1645014326.0570
MEM 68.660156 1645014326.1603
MEM 68.660156 1645014326.2658
MEM 68.675781 1645014326.3662
MEM 68.687500 1645014326.4676
MEM 68.699219 1645014326.5729
MEM 68.710938 1645014326.6772
MEM 68.710938 1645014326.7780
MEM 68.710938 1645014326.8786
MEM 68.710938 1645014326.9834
MEM 68.710938 1645014327.0867
MEM 68.710938 1645014327.1880
MEM 68.710938 1645014327.2906
MEM 68.710938 1645014327.3930
MEM 68.714844 1645014327.4953
MEM 68.714844 1645014327.5956
MEM 68.714844 1645014327.6959
MEM 68.714844 1645014327.7973
MEM 68.714844 1645014327.9006
MEM 68.714844 1645014328.0011
MEM 68.714844 1645014328.1015
MEM 68.714844 1645014328.2025
MEM 68.710938 1645014328.3064
MEM 68.714844 1645014328.4106
MEM 68.714844 1645014328.5144
MEM 68.714844 1645014328.6182
MEM 68.714844 1645014328.7214
MEM 68.714844 1645014328.8254
MEM 68.707031 1645014328.9257
MEM 68.707031 1645014329.0287
MEM 68.707031 1645014329.1311
MEM 68.703125 1645014329.2330
MEM 68.703125 1645014329.3350
MEM 68.707031 1645014329.4398
MEM 68.707031 1645014329.5414
MEM 68.714844 1645014329.6461
MEM 68.707031 1645014329.7468
MEM 68.703125 1645014329.8485
MEM 68.703125 1645014329.9499
MEM 68.703125 1645014330.0502
MEM 68.699219 1645014330.1537
MEM 68.699219 1645014330.2548
MEM 68.699219 1645014330.3561
MEM 68.710938 1645014330.4566
MEM 68.710938 1645014330.5574
MEM 68.710938 1645014330.6603
MEM 68.710938 1645014330.7650
MEM 68.710938 1645014330.8670
MEM 68.710938 1645014330.9683
MEM 68.710938 1645014331.0687
MEM 68.710938 1645014331.1713
MEM 68.710938 1645014331.2742
MEM 68.710938 1645014331.3747
MEM 68.718750 1645014331.4774
MEM 68.718750 1645014331.5815
MEM 68.722656 1645014331.6817
MEM 68.722656 1645014331.7851
MEM 68.722656 1645014331.8893
MEM 68.722656 1645014331.9936
MEM 68.722656 1645014332.0976
MEM 68.722656 1645014332.1997
MEM 68.722656 1645014332.3020
MEM 68.722656 1645014332.4041
MEM 68.734375 1645014332.5075
MEM 68.734375 1645014332.6110
MEM 68.734375 1645014332.7114
MEM 68.734375 1645014332.8124
MEM 68.734375 1645014332.9143
MEM 68.734375 1645014333.0186
MEM 68.734375 1645014333.1228
MEM 68.734375 1645014333.2267
MEM 68.734375 1645014333.3271
MEM 68.753906 1645014333.4309
MEM 68.773438 1645014333.5350
MEM 68.777344 1645014333.6396
MEM 68.777344 1645014333.7437
MEM 68.777344 1645014333.8469
MEM 68.777344 1645014333.9512
MEM 68.777344 1645014334.0515
MEM 68.777344 1645014334.1563
MEM 68.777344 1645014334.2595
MEM 68.777344 1645014334.3615
MEM 68.792969 1645014334.4657
MEM 68.792969 1645014334.5677
MEM 68.792969 1645014334.6715
MEM 68.792969 1645014334.7749
MEM 68.792969 1645014334.8787
MEM 68.792969 1645014334.9826
MEM 68.792969 1645014335.0862
MEM 68.792969 1645014335.1907
MEM 68.792969 1645014335.2946
MEM 68.792969 1645014335.3995
MEM 68.796875 1645014335.5047
MEM 68.796875 1645014335.6073
MEM 68.796875 1645014335.7113
MEM 68.796875 1645014335.8126
MEM 68.796875 1645014335.9129
MEM 68.796875 1645014336.0174
MEM 68.796875 1645014336.1195
MEM 68.796875 1645014336.2248
MEM 68.796875 1645014336.3292
MEM 68.808594 1645014336.4313
MEM 68.812500 1645014336.5326
MEM 68.812500 1645014336.6375
MEM 68.812500 1645014336.7418
MEM 68.812500 1645014336.8451
MEM 68.812500 1645014336.9478
MEM 68.812500 1645014337.0497
MEM 68.812500 1645014337.1536
MEM 68.812500 1645014337.2538
MEM 68.812500 1645014337.3584
MEM 68.812500 1645014337.4614
MEM 68.812500 1645014337.5621
MEM 68.812500 1645014337.6659
MEM 68.812500 1645014337.7693
MEM 68.812500 1645014337.8743
MEM 68.812500 1645014337.9789
MEM 68.812500 1645014338.0803
MEM 68.812500 1645014338.1844
MEM 68.812500 1645014338.2887
MEM 68.812500 1645014338.3921
MEM 68.816406 1645014338.4964
MEM 68.816406 1645014338.5998
MEM 68.816406 1645014338.7018
MEM 68.816406 1645014338.8044
MEM 68.816406 1645014338.9060
MEM 68.816406 1645014339.0095
MEM 68.816406 1645014339.1146
MEM 68.816406 1645014339.2189
MEM 68.816406 1645014339.3234
MEM 68.816406 1645014339.4276
MEM 68.820312 1645014339.5321
MEM 68.820312 1645014339.6351
MEM 68.820312 1645014339.7393
MEM 68.820312 1645014339.8431
MEM 68.820312 1645014339.9481
MEM 68.820312 1645014340.0486
MEM 68.820312 1645014340.1509
MEM 68.820312 1645014340.2549
MEM 68.820312 1645014340.3596
MEM 68.832031 1645014340.4599
MEM 68.839844 1645014340.5635
MEM 68.839844 1645014340.6678
MEM 68.839844 1645014340.7717
MEM 68.839844 1645014340.8752
MEM 68.839844 1645014340.9777
MEM 68.839844 1645014341.0828
MEM 68.839844 1645014341.1870
MEM 68.839844 1645014341.2923
MEM 68.839844 1645014341.3945
MEM 68.847656 1645014341.4977
MEM 68.847656 1645014341.6000
MEM 68.847656 1645014341.7040
MEM 68.847656 1645014341.8081
MEM 68.847656 1645014341.9108
MEM 68.847656 1645014342.0147
MEM 68.847656 1645014342.1169
MEM 68.847656 1645014342.2203
MEM 68.847656 1645014342.3242
MEM 68.847656 1645014342.4260
MEM 68.859375 1645014342.5308
MEM 68.859375 1645014342.6359
MEM 68.859375 1645014342.7404
MEM 68.859375 1645014342.8440
MEM 68.859375 1645014342.9475
MEM 68.859375 1645014343.0517
MEM 68.859375 1645014343.1563
MEM 68.859375 1645014343.2575
MEM 68.859375 1645014343.3614
MEM 68.871094 1645014343.4630
MEM 68.875000 1645014343.5642
MEM 68.878906 1645014343.6683
MEM 68.878906 1645014343.7730
MEM 68.878906 1645014343.8774
MEM 68.878906 1645014343.9808
MEM 68.882812 1645014344.0816
MEM 68.882812 1645014344.1827
MEM 68.882812 1645014344.2876
MEM 68.882812 1645014344.3926
MEM 68.882812 1645014344.4953
MEM 68.882812 1645014344.5989
MEM 68.882812 1645014344.7032
MEM 68.882812 1645014344.8046
MEM 68.882812 1645014344.9085
MEM 68.882812 1645014345.0096
MEM 68.882812 1645014345.1099
MEM 68.882812 1645014345.2116
MEM 68.882812 1645014345.3141
MEM 68.882812 1645014345.4160
MEM 68.906250 1645014345.5199
MEM 68.906250 1645014345.6243
MEM 68.906250 1645014345.7294
MEM 68.906250 1645014345.8312
MEM 68.906250 1645014345.9340
MEM 68.906250 1645014346.0358
MEM 68.906250 1645014346.1409
MEM 68.906250 1645014346.2452
MEM 68.906250 1645014346.3456
MEM 68.906250 1645014346.4468
MEM 68.910156 1645014346.5507
MEM 68.917969 1645014346.6548
MEM 68.917969 1645014346.7584
MEM 68.917969 1645014346.8589
MEM 68.917969 1645014346.9632
MEM 68.917969 1645014347.0674
MEM 68.917969 1645014347.1710
MEM 68.917969 1645014347.2754
MEM 68.917969 1645014347.3801
MEM 68.917969 1645014347.4821
MEM 68.917969 1645014347.5849
MEM 68.925781 1645014347.6886
MEM 68.925781 1645014347.7922
MEM 68.925781 1645014347.8966
MEM 68.925781 1645014348.0015
MEM 68.925781 1645014348.1058
MEM 68.925781 1645014348.2075
MEM 68.925781 1645014348.3103
MEM 68.925781 1645014348.4136
MEM 68.925781 1645014348.5184
MEM 68.925781 1645014348.6235
MEM 68.925781 1645014348.7286
MEM 68.925781 1645014348.8334
MEM 68.925781 1645014348.9371
MEM 68.925781 1645014349.0421
MEM 68.925781 1645014349.1470
MEM 68.925781 1645014349.2495
MEM 68.925781 1645014349.3511
MEM 68.925781 1645014349.4555
MEM 68.925781 1645014349.5587
MEM 68.925781 1645014349.6634
MEM 68.925781 1645014349.7645
MEM 68.925781 1645014349.8656
MEM 68.925781 1645014349.9666
MEM 68.925781 1645014350.0700
MEM 68.925781 1645014350.1744
MEM 68.925781 1645014350.2785
MEM 68.925781 1645014350.3800
MEM 68.925781 1645014350.4805
MEM 68.929688 1645014350.5834
MEM 68.929688 1645014350.6883
MEM 68.929688 1645014350.7909
MEM 68.929688 1645014350.8946
MEM 68.929688 1645014350.9980
MEM 68.929688 1645014351.1022
MEM 68.929688 1645014351.2073
MEM 68.929688 1645014351.3097
MEM 68.929688 1645014351.4121
MEM 68.933594 1645014351.5124
MEM 68.933594 1645014351.6168
MEM 68.933594 1645014351.7212
MEM 68.933594 1645014351.8224
MEM 68.933594 1645014351.9266
MEM 68.933594 1645014352.0285
MEM 68.933594 1645014352.1321
MEM 68.933594 1645014352.2351
MEM 68.933594 1645014352.3376
MEM 68.933594 1645014352.4387
MEM 68.949219 1645014352.5432
MEM 68.949219 1645014352.6468
MEM 68.949219 1645014352.7483
MEM 68.949219 1645014352.8536
MEM 68.949219 1645014352.9588
MEM 68.949219 1645014353.0589
MEM 68.949219 1645014353.1615
MEM 68.949219 1645014353.2648
MEM 68.949219 1645014353.3686
MEM 68.949219 1645014353.4710
MEM 68.957031 1645014353.5756
MEM 68.957031 1645014353.6788
MEM 68.984375 1645014353.7832
MEM 68.984375 1645014353.8835
MEM 68.984375 1645014353.9853
MEM 68.984375 1645014354.0892
MEM 68.984375 1645014354.1909
MEM 68.984375 1645014354.2945
MEM 68.984375 1645014354.3992
MEM 68.984375 1645014354.5001
MEM 68.984375 1645014354.6039
MEM 69.000000 1645014354.7090
MEM 68.996094 1645014354.8133
MEM 68.996094 1645014354.9186
MEM 68.996094 1645014355.0225
MEM 68.996094 1645014355.1245
MEM 68.996094 1645014355.2270
MEM 68.996094 1645014355.3281
MEM 68.996094 1645014355.4333
MEM 69.000000 1645014355.5380
MEM 69.000000 1645014355.6382
MEM 69.000000 1645014355.7425
MEM 69.000000 1645014355.8450
MEM 69.000000 1645014355.9479
MEM 69.000000 1645014356.0498
MEM 69.000000 1645014356.1532
MEM 69.000000 1645014356.2539
MEM 69.000000 1645014356.3561
MEM 69.000000 1645014356.4599
MEM 69.003906 1645014356.5649
MEM 69.003906 1645014356.6698
MEM 69.003906 1645014356.7745
MEM 69.003906 1645014356.8773
MEM 69.003906 1645014356.9825
MEM 69.003906 1645014357.0849
MEM 69.003906 1645014357.1890
MEM 69.003906 1645014357.2920
MEM 69.003906 1645014357.3927
MEM 69.000000 1645014357.4946
MEM 69.003906 1645014357.5972
MEM 69.007812 1645014357.7011
MEM 69.007812 1645014357.8030
MEM 69.007812 1645014357.9078
MEM 69.007812 1645014358.0124
MEM 69.007812 1645014358.1135
MEM 69.007812 1645014358.2153
MEM 69.007812 1645014358.3159
MEM 69.007812 1645014358.4186
MEM 69.011719 1645014358.5214
MEM 69.011719 1645014358.6252
MEM 69.015625 1645014358.7283
MEM 69.015625 1645014358.8300
MEM 69.015625 1645014358.9346
MEM 69.015625 1645014359.0377
MEM 69.015625 1645014359.1410
MEM 69.015625 1645014359.2420
MEM 69.015625 1645014359.3422
MEM 69.015625 1645014359.4435
MEM 69.015625 1645014359.5472
MEM 69.015625 1645014359.6492
MEM 69.015625 1645014359.7532
MEM 69.015625 1645014359.8548
MEM 69.011719 1645014359.9588
MEM 69.011719 1645014360.0601
MEM 69.011719 1645014360.1605
MEM 69.011719 1645014360.2643
MEM 69.011719 1645014360.3671
MEM 69.011719 1645014360.4715
MEM 69.011719 1645014360.5747
MEM 69.011719 1645014360.6788
MEM 69.011719 1645014360.7838
MEM 69.011719 1645014360.8876
MEM 69.011719 1645014360.9911
MEM 69.011719 1645014361.0956
MEM 69.011719 1645014361.1958
MEM 69.011719 1645014361.2970
MEM 69.011719 1645014361.3984
MEM 69.011719 1645014361.5037
MEM 69.011719 1645014361.6071
MEM 69.011719 1645014361.7109
MEM 69.011719 1645014361.8141
MEM 69.011719 1645014361.9147
MEM 69.011719 1645014362.0191
MEM 69.011719 1645014362.1238
MEM 69.011719 1645014362.2280
MEM 69.011719 1645014362.3315
MEM 69.011719 1645014362.4365
MEM 69.019531 1645014362.5411
MEM 69.023438 1645014362.6427
MEM 69.023438 1645014362.7454
MEM 69.023438 1645014362.8505
MEM 69.023438 1645014362.9543
MEM 69.023438 1645014363.0583
MEM 69.023438 1645014363.1624
MEM 69.023438 1645014363.2665
MEM 69.023438 1645014363.3711
MEM 69.023438 1645014363.4751
MEM 69.027344 1645014363.5788
MEM 69.027344 1645014363.6794
MEM 69.027344 1645014363.7822
MEM 69.027344 1645014363.8828
MEM 69.027344 1645014363.9877
MEM 69.027344 1645014364.0911
MEM 69.027344 1645014364.1946
MEM 69.027344 1645014364.2977
MEM 69.027344 1645014364.4014
MEM 69.027344 1645014364.5061
MEM 69.027344 1645014364.6091
MEM 69.027344 1645014364.7105
MEM 69.027344 1645014364.8153
MEM 69.027344 1645014364.9187
MEM 69.027344 1645014365.0210
MEM 69.027344 1645014365.1245
MEM 69.027344 1645014365.2252
MEM 69.027344 1645014365.3270
MEM 69.027344 1645014365.4307
MEM 69.027344 1645014365.5357
MEM 69.027344 1645014365.6405
MEM 69.027344 1645014365.7443
MEM 69.027344 1645014365.8494
MEM 69.027344 1645014365.9544
MEM 69.027344 1645014366.0566
MEM 69.027344 1645014366.1605
MEM 69.027344 1645014366.2624
MEM 69.027344 1645014366.3626
MEM 69.027344 1645014366.4630
MEM 69.035156 1645014366.5651
MEM 69.042969 1645014366.6668
MEM 69.042969 1645014366.7710
MEM 69.042969 1645014366.8760
MEM 69.042969 1645014366.9785
MEM 69.042969 1645014367.0839
MEM 69.042969 1645014367.1885
MEM 69.042969 1645014367.2931
MEM 69.042969 1645014367.3959
MEM 69.042969 1645014367.5008
MEM 69.046875 1645014367.6018
MEM 69.046875 1645014367.7038
MEM 69.046875 1645014367.8078
MEM 69.046875 1645014367.9104
MEM 69.046875 1645014368.0145
MEM 69.046875 1645014368.1148
MEM 69.046875 1645014368.2184
MEM 69.046875 1645014368.3220
MEM 69.046875 1645014368.4246
MEM 69.046875 1645014368.5262
MEM 69.050781 1645014368.6273
MEM 69.050781 1645014368.7320
MEM 69.050781 1645014368.8372
MEM 69.050781 1645014368.9394
MEM 69.050781 1645014369.0423
MEM 69.050781 1645014369.1472
MEM 69.050781 1645014369.2478
MEM 69.050781 1645014369.3520
MEM 69.050781 1645014369.4566
MEM 69.050781 1645014369.5601
MEM 69.050781 1645014369.6650
MEM 69.050781 1645014369.7661
MEM 69.050781 1645014369.8678
MEM 69.050781 1645014369.9706
MEM 69.050781 1645014370.0746
MEM 69.050781 1645014370.1783
MEM 69.050781 1645014370.2806
MEM 69.050781 1645014370.3854
MEM 69.050781 1645014370.4896
MEM 69.054688 1645014370.5930
MEM 69.062500 1645014370.6950
MEM 69.062500 1645014370.7989
MEM 69.062500 1645014370.9041
MEM 69.062500 1645014371.0079
MEM 69.062500 1645014371.1124
MEM 69.062500 1645014371.2144
MEM 69.062500 1645014371.3194
MEM 69.062500 1645014371.4235
MEM 69.062500 1645014371.5246
MEM 69.062500 1645014371.6248
MEM 69.066406 1645014371.7299
MEM 69.066406 1645014371.8351
MEM 69.066406 1645014371.9401
MEM 69.066406 1645014372.0451
MEM 69.066406 1645014372.1493
MEM 69.066406 1645014372.2538
MEM 69.066406 1645014372.3579
MEM 69.066406 1645014372.4591
MEM 69.101562 1645014372.5599
MEM 69.101562 1645014372.6623
MEM 69.101562 1645014372.7675
